AcceptTime,Answer,ApprovalTime,AssignmentId,AssignmentStatus,AutoApprovalTime,HITId,Question,SubmitTime,TimeSpent,WorkerId,breast:3KSRR0ANT0SQYOX6MT2LB8HJ8EFCHJ,cardio:3RJTH7YUGU2T60P6IF1ZMICQMWRYTM,nutrition:36FDFKUBEQYUVKNYWYMXNPALOD93NJ,immunization:3RVVHO1V7S1LCQ80JEK422CLLUJWGC
2018-09-22 18:58:49+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1304127 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>High blood pressure is a risk factor for cardiovascular diseases and eating high sodium foods increases blood pressure, but its effect on global cardiovascular mortality is uncertain.&#13;A data collected from 66 countries on sodium intake was used to quantify global consumption of sodium by age, sex and country. &#13;Globally 1.65 million annual deaths from cardiovascular causes were attributed to high sodium intake. The gender difference was 61.9% men and 38.1% women and they were 9.5% of deaths from cardiovascular diseases. 4 of every 5 deaths occurred in low and middle income countries, and 2 of every 5 deaths were premature (before the age 70). The rate of death caused by cardiovascular causes resulted from high sodium intake was highest in country of Georgia and lowest in Kenya.&#13;According to this modeling study, in 2010, a total of 1.65 million deaths were attributed to high sodium consumption (above reference level 2.0g per day).</FreeText></Answer></QuestionFormAnswers>",,3F0BG9B9MQ8G8Y3L42MHUWV0ACOY7O,Submitted,2018-09-23 03:09:39+02:00,32CAVSKPCEAIUJ7KFJ3I1H2MF021U4,NEJMoa1304127,2018-09-22 19:09:39+02:00,0 days 00:10:50.000000000,AISNLDPD2DFEG,,"{""Education"": ""College"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": true, ""4"": true, ""5"": true, ""6"": true, ""7"": false, ""8"": true, ""9"": true, ""10"": true, ""11"": true, ""12"": true, ""13"": true}",,
2018-09-22 19:41:25+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1304127 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>A global study was done on whether high sodium intake, which increases blood pressure is a risk factor for cardiovascular disease and deaths associated with that.  They collected data accounting for 74.1% of adults throughout the world.  They then randomly selected 107 people and then broke it down by age, sex and country.  The study indicated that average global consumption was 3.95 grams per day but these levels ranged from 2.18 to 5.51 per day, by various regions.  What the study found was that 1.65 million deaths from cardiovascular causes that occurred in 2010 were attributed to sodium consumption was above the 2.0 grams per day.  This study was founded by the bill and Melinda Gates Foundation.  It was interesting to note that the highest levels of death from sodium intake was highest in the country of Georgia and lowest in Kenya.  So as you can see, sodium intake varied greatly by regions.  </FreeText></Answer></QuestionFormAnswers>",,3KV0LJBBH36QW0YMUDWC5IZT3FBRM0,Submitted,2018-09-23 03:49:04+02:00,32CAVSKPCEAIUJ7KFJ3I1H2MF021U4,NEJMoa1304127,2018-09-22 19:49:04+02:00,0 days 00:07:39.000000000,AAN06KVDS2XRY,,"{""Education"": ""Some College"", ""Age"": ""60+"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": true, ""4"": true, ""5"": true, ""6"": true, ""7"": true, ""8"": true, ""9"": false, ""10"": true, ""11"": true, ""12"": true, ""13"": true}",,
2018-09-22 20:06:09+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1304127 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>High sodium intake increases blood pressure but the effects of sodium on cardiovascular mortality are uncertain. &#13;&#13;The effects of sodium on blood pressure, according to demographics and the presence or absence of hypertension were calculated from a new meta-analysis and the effects of blood pressure on cardiovascular mortality were calculated. We estimated the cardiovascular effects of current sodium intake according to demographics. &#13;&#13;In 2010, the mean level of global sodium consumption was 3.95 g per day and regional mean levels ranged from 2.18 to 5.51 g per day. Globally, 1.65 million annual deaths were attributed to high sodium intake; 61.9% of these deaths occurred in men and 38.1% in women. These deaths accounted for nearly 1 of 10 deaths from cardiovascular causes. 4 of 5 deaths occurred in low and middle-income countries, and 2 of 5 deaths were premature. The rate of death associated with sodium intake above the reference level was highest in Georgia and lowest in Kenya. &#13;&#13;In this study, 1.65 million deaths from were attributed to sodium consumption above a reference level.</FreeText></Answer></QuestionFormAnswers>",,3I7DHKZYGOLVL387BJFW7RAOEWE5FX,Submitted,2018-09-23 04:37:19+02:00,32CAVSKPCEAIUJ7KFJ3I1H2MF021U4,NEJMoa1304127,2018-09-22 20:37:19+02:00,0 days 00:31:10.000000000,A1CUPUT2GVV8CU,,"{""Education"": ""Some College"", ""Age"": ""15-24"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": true, ""4"": true, ""5"": true, ""6"": true, ""7"": false, ""8"": true, ""9"": true, ""10"": false, ""11"": true, ""12"": true, ""13"": true}",,
2018-08-24 02:35:40+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1112010 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>A study on the association of drinking coffee with the risk of death remains unclear.&#13;&#13;There was an examination of the association of drinking coffee with total and cause specific mortality among 229,119 men and 173,141 women in the NIH-AARP Diet and Health Study who were 50-71 years of age at baseline.  Participants with cancer, heart disease, and stroke were excluded.  Consumption was assessed once at baseline.&#13;&#13;During follow-up between 1995 and 2008, a total of 33,731 men and 18,784 women died.  In age-adjusted models, the risk of death was increased among coffee drinkers.  However, coffee drinkers were more likely to smoke.  After adjustment for tobacco-smoking status and other potential confounders, there was a significant inverse association between coffee consumption and mortality.  Results were similar in subgroups, including persons who had never smoked and persons who reported very good to excellent health at baseline.&#13;&#13;In this large prospective study, coffee consumption was inversely associated with total and cause-specific mortality.</FreeText></Answer></QuestionFormAnswers>",2018-08-24 10:54:37+02:00,304SM51WA4P6EOU2ID68HCTV7O8SBO,Approved,2018-08-24 10:53:57+02:00,3O2Y2UIUCQFVH2WGS4E1KWXIDOZKFC,NEJMoa1112010,2018-08-24 02:53:57+02:00,0 days 00:18:17.000000000,A1B78YH6IB8K3Z,,,"{""Education"": ""High School"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1_1"": true, ""1_2"": true, ""1_3"": true, ""1_4"": true, ""1_5"": true, ""1_6"": true, ""1_7"": true, ""1_8"": true, ""2"": true, ""3_1"": true, ""3_2"": true, ""3_3"": true, ""4"": true, ""5"": false, ""6"": false, ""7"": true, ""8"": false, ""9"": false}",
2018-08-24 17:40:53+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1112010 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>One of the worlds most widely consumed beverages is coffee, but it is unclear if it can be associated the cause of any deaths. In the National Institutes of Heath --AARP Diet and Health Study of men and women between the ages of   50 to 71 cause-specific morality and subsequent total they examined the association of coffee drinking. Consumption was assessed excluding those with diseases like heart attract , stroke, and cancer, heart disease.&#13;The study followed people from 1995 to 2008 , nearly 6 million people were followed.between 18,000 and 34,000 people died. Death risk increased with coffee drinkers in age adjusted models. But adjustment had to be made for people who smoked tobacco and drank coffee and other con-founders that were potential, inverse association was significant between morality and coffee consumption. In the over all perspective coffee consumption inversely was association with the cause of death. Therefore leaving the data inclusive in showing whether it was a casual associational finding.</FreeText></Answer></QuestionFormAnswers>",2018-08-25 02:08:37+02:00,3A1PQ49WVI2GBHYU5M1K7M9KC8F1HM,Approved,2018-08-25 02:08:04+02:00,3O2Y2UIUCQFVH2WGS4E1KWXIDOZKFC,NEJMoa1112010,2018-08-24 18:08:04+02:00,0 days 00:27:11.000000000,A3ZWMVK6GNTJ8,,,"{""Education"": ""High School"", ""Age"": ""40-60"", ""Gender"": ""male"", ""1_1"": true, ""1_2"": true, ""1_3"": true, ""1_4"": true, ""1_5"": false, ""1_6"": true, ""1_7"": true, ""1_8"": false, ""2"": false, ""3_1"": false, ""3_2"": true, ""3_3"": true, ""4"": true, ""5"": true, ""6"": true, ""7"": true, ""8"": false, ""9"": false}",
2018-08-25 01:43:40+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1112010 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>Even though coffee is one of the most popular beverages in the world, it's risks remain unknown. A study was done to examine the effects of coffee drinking on total and cause-specific mortality among men and women from fifty to seventy one years old. The study involved over 5,000,000 people, and over the course of the research over 30,000 men and over 18,000 women died. Coffee drinking did increase the risk of death, but coffee drinkers were also more likely to participate in smoking, which has a significant impact on lifespan. For men drinking less than one cup of coffee per day, the hazard ratio was 0.99. Those drinking six or more cups of coffee a day experienced a hazard ratio of 0.90. Women's risks differed a bit - women drinking less than one cup had a hazard ratio of 1.01, and those drinking six or more cups were at a ratio of 0.85. While this study shows that coffee consumption is inversely associated with both total and cause-specific mortality, it does not promote a causal or associational finding. </FreeText></Answer></QuestionFormAnswers>",2018-08-25 09:49:37+02:00,3K3R2QNK8CO358799YNC57GT4WWU9O,Approved,2018-08-25 09:49:05+02:00,3O2Y2UIUCQFVH2WGS4E1KWXIDOZKFC,NEJMoa1112010,2018-08-25 01:49:05+02:00,0 days 00:05:25.000000000,A2ZQVXEOBZBOEF,,,"{""Education"": ""Some College"", ""Age"": ""15-24"", ""Gender"": ""female"", ""1_1"": true, ""1_2"": true, ""1_3"": true, ""1_4"": true, ""1_5"": true, ""1_6"": true, ""1_7"": true, ""1_8"": true, ""2"": true, ""3_1"": true, ""3_2"": true, ""3_3"": true, ""4"": true, ""5"": true, ""6"": false, ""7"": true, ""8"": true, ""9"": true}",
2018-08-25 01:37:17+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1112010 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>A trial was conducted to see if there was an association between coffee consumption and the risk of death. 229,119 men and 173,141 women participated, ranging in age from 50-71. Those with cancer, heart disease, and stroke were excluded. During the follow-up between 1995 and 2008, 33,731 men and 18,784 women died. While the risk of death was increased in coffee drinkers, they were also more likely to be smokers. After adjusting for tobacco-smoking status, a significant inverse association was found.&#13;&#13;Hazard ratios for men were .99 for drinking less than 1 cup of coffee per day, .94 for 1 cup/day, .90 for 2-3 cups/day, .88 for 4-5 cups/day, and .90 for 6 or more cups/day. The hazard ratios for women were 1.01 for less than 1 cup/day, .95 for 1 cup/day, .87 for 2-3 cups/day, .84 for 4-5 cups/day, and .85 for 6 or more cups/day. Inverse associations were observed for deaths due to heart disease, respiratory disease, stroke, injuries and accidents, diabetes, and infections, but not for cancer. Whether this was causal or associational could not be determined from the data.</FreeText></Answer></QuestionFormAnswers>",2018-08-25 09:49:38+02:00,3ZQIG0FLQF1EUJ9H7Z79FDQNG4PWV4,Approved,2018-08-25 09:49:27+02:00,3O2Y2UIUCQFVH2WGS4E1KWXIDOZKFC,NEJMoa1112010,2018-08-25 01:49:27+02:00,0 days 00:12:10.000000000,A122XBTHLAFX51,,,"{""Education"": ""College"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1_1"": true, ""1_2"": true, ""1_3"": true, ""1_4"": true, ""1_5"": true, ""1_6"": false, ""1_7"": true, ""1_8"": true, ""2"": true, ""3_1"": true, ""3_2"": true, ""3_3"": true, ""4"": false, ""5"": true, ""6"": false, ""7"": true, ""8"": false, ""9"": false}",
2018-08-25 12:30:48+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1112010 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>Coffee is one of the most widely consumed beverages, and it's effects on mortality are somewhat unclear. A study was done involving 229,119 men and 173,141 women who were 50 to 71 years of age at baseline. Participants with cancer, heart disease, and stroke were excluded. The study examined the association of coffee drinking with subsequent total and cause-specific mortality. Initially, it was found that the risk increased among coffee drinkers. However, coffee drinkers were also more likely to smoke; therefore, after adjustment for tobacco-smoking status and other potential confounders, there was a significant inverse association between coffee consumption and mortality. Specifically, men who drank less than 1 cup a day had a .99 risk compared to  .88 for men who drank 4 or 5 cups a day. The respective hazard ratios for women were 1.01 for those who drank less than 1 cup a day, decreasing to .84 for those who drank 4 or 5 cups a day. Overall, coffee consumption was inversely associated with a lower risk for total and cause-specific death.     </FreeText></Answer></QuestionFormAnswers>",2018-08-25 21:15:38+02:00,33OOO72IVI6Q3TZNLD7T21VZR6PTCG,Approved,2018-08-25 21:15:27+02:00,3O2Y2UIUCQFVH2WGS4E1KWXIDOZKFC,NEJMoa1112010,2018-08-25 13:15:27+02:00,0 days 00:44:39.000000000,A3D8ZG1VV5FO35,,,"{""Education"": ""College"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1_1"": true, ""1_2"": true, ""1_3"": true, ""1_4"": true, ""1_5"": false, ""1_6"": true, ""1_7"": true, ""1_8"": true, ""2"": false, ""3_1"": true, ""3_2"": true, ""3_3"": true, ""4"": true, ""5"": true, ""6"": false, ""7"": true, ""8"": false, ""9"": false}",
2018-08-25 21:26:10+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1112010 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>It still remains unclear whether coffee has any association with increased risk of death.&#13;&#13; 229,119 men and 173,141 women in the National Institutes of Health, AARP Diet and Health Study, ages 50-71, were studied based on coffee consumbion. None of the participants had cancer, heart disease, or stroke. &#13;&#13;Between 1995 and 2008, 33,731 men and 18,784 women died.  In an age adjusted model, coffee drinkers had an increased risk of death, however this link disappeared after adjusting for tobacco smoking and other confounders, turning into an inverse association. Inverse associations were observed in deaths due to heart disease, respiratory disease, stroke, injuries and accidents, diabetes, and infections, but not for cancer-related deaths. Results were similar in subgroups including non-smokers and those with excellent health.&#13;&#13;In this large study, coffee consumption was inversely associated with both total and cause-specific mortality, but the data can not show whether it was causal or correlational.</FreeText></Answer></QuestionFormAnswers>",2018-08-26 05:34:37+02:00,3CFVK00FWM6D4ZIH2DSZUAT818ZL6M,Approved,2018-08-26 05:34:34+02:00,3O2Y2UIUCQFVH2WGS4E1KWXIDOZKFC,NEJMoa1112010,2018-08-25 21:34:34+02:00,0 days 00:08:24.000000000,A3CFULTNTVCYE2,,,"{""Education"": ""College"", ""Age"": ""24-39"", ""Gender"": ""male"", ""1_1"": true, ""1_2"": true, ""1_3"": true, ""1_4"": true, ""1_5"": true, ""1_6"": true, ""1_7"": true, ""1_8"": true, ""2"": true, ""3_1"": true, ""3_2"": true, ""3_3"": true, ""4"": false, ""5"": false, ""6"": false, ""7"": true, ""8"": false, ""9"": true}",
2018-08-25 23:18:18+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1112010 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>The goal of the this study is examine the link between consuming coffee and death.&#13;&#13;229,119 men and 173,141 women between 50 to 71 years old took place in the study between 1995 and 2008.  Prospective participants with cancer, heart disease, and stroke were screened out.&#13;&#13;Throughout the aforementioned timeline, 33,731 men and 18,784 women passed away.  Coffee drinkers were more likely to smoke, with that given an increase between coffee and death was shown, even with just one daily cup.  Participants succumbed to mortality due to heart disease, respiratory disease, stroke, injuries and accidents, diabetes, and infections.  Similar findings occurred with those who never smoked and were in great physical shape.&#13;&#13;The end of the study showed an inverse association between natural mortality and cause-specific.  The conclusion could be causal or associational, but is unknown what the reasoning is.</FreeText></Answer></QuestionFormAnswers>",2018-08-26 07:35:37+02:00,37U1UTWH9W7BBBWI0CMT00YYDWPR8H,Approved,2018-08-26 07:35:32+02:00,3O2Y2UIUCQFVH2WGS4E1KWXIDOZKFC,NEJMoa1112010,2018-08-25 23:35:32+02:00,0 days 00:17:14.000000000,A1E66M679AFI3S,,,"{""Education"": ""College"", ""Age"": ""24-39"", ""Gender"": ""female"", ""1_1"": true, ""1_2"": true, ""1_3"": true, ""1_4"": true, ""1_5"": true, ""1_6"": false, ""1_7"": true, ""1_8"": true, ""2"": true, ""3_1"": false, ""3_2"": true, ""3_3"": true, ""4"": true, ""5"": false, ""6"": true, ""7"": true, ""8"": false, ""9"": false}",
2018-08-26 02:30:18+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1112010 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>We examined the association of coffee drinking w/ subsequent total &amp; cause-specific morality among 229,119 men &amp; 173,141 women in National Institutes of health.  People ranging from 50-71 yrs old &amp; w/exclusion of cancer, heart disease, &amp; strokes.  Between 1995-2008 33,731 men &amp; 18,784 women died.  The risk of death was increased among coffee drinkers, but they were more likey to smoke.  After adjustment of smoking &amp; other potentiial confounders, there was a significant inverse association.  .99 (95% confidence interval(CI) .95-1.04) for drinking less then 1 cup a day, .94(95% CI .90-.099) @ 1 cup, .90(95% CI .86-93 @ 2-3 cups, .88 (95% CI .84-93@ 4-5 cups. .90(95% CI .85-.96)@ 6 plus cups per day.  Invers associations were observed for deaths due to heart &amp; respitory disease, stroke, diabetes, and other infections, injuries &amp; accidents.  In this prospective study, coffee drinking was inversely associated w/total &amp; cause specific morality.  Associational facts aren't determined from our data.</FreeText></Answer></QuestionFormAnswers>",2018-08-26 10:52:37+02:00,3Y54SXRO1M6MPNGN74STW7H5Y80UTZ,Approved,2018-08-26 10:51:45+02:00,3O2Y2UIUCQFVH2WGS4E1KWXIDOZKFC,NEJMoa1112010,2018-08-26 02:51:45+02:00,0 days 00:21:27.000000000,AU3EIPG4ZRRMZ,,,"{""Education"": ""Some High School"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1_1"": true, ""1_2"": true, ""1_3"": true, ""1_4"": true, ""1_5"": true, ""1_6"": true, ""1_7"": true, ""1_8"": true, ""2"": false, ""3_1"": false, ""3_2"": true, ""3_3"": true, ""4"": true, ""5"": true, ""6"": true, ""7"": true, ""8"": false, ""9"": false}",
2018-08-24 00:52:38+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa0804748 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>The possible advantage for weight loss of a diet that emphasizes proteinm, fat, or carbs hasn't been established &amp; are few studies extended beyond 1 yr.  We assigned 811 overweight adults to 1 of 4 diets, the targeted % of energy derived from fat, protein, and carbs in the 4 diets were 15, 20, &amp; 65%, 20, 25, &amp; 55%, 15, 40, &amp; 45% 25, 35, &amp; 40%.  They had similar foods &amp; met guidelines for cardiovascular health &amp; were offered individual classes for 2 yrs.  At 6 months each lost about 6kg that repre4sented 7% of initial weight the begain to regain it after 12 months.  By 2yrs it remained similar in thosw who were assigned to a diet with 15% protein &amp; them assigned with a 25% protein.  In them assigned to 20% fat &amp; those assigned to a diet w40% fat and in them 65% finished the trial, average weight loss was 4kg.  14-15% had reduced up to 10% of initial body weight.  Satiety, hunger, satisfaction w/diet &amp; group sessions were similar.  Reduced calorie diets result in clinically meaningful weight loss regardless of which macronutrients they emphasized.</FreeText></Answer></QuestionFormAnswers>",2018-08-24 09:12:37+02:00,3S96KQ6I9NP08L51L924M7DHCSFDTM,Approved,2018-08-24 09:11:58+02:00,3TCFMTM8HE99A7YIWZTCVY7UVEV218,NEJMoa0804748,2018-08-24 01:11:58+02:00,0 days 00:19:20.000000000,AU3EIPG4ZRRMZ,,,"{""Education"": ""Some High School"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1_1"": true, ""1_2"": true, ""1_3"": true, ""1_4"": true, ""1_5"": true, ""1_6"": true, ""1_7"": true, ""1_8"": true, ""2"": false, ""3_1"": false, ""3_2"": true, ""3_3"": true, ""4"": true, ""5"": true, ""6"": true, ""7"": true, ""8"": false, ""9"": false}",
2018-08-24 04:53:05+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa0804748 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>The advantage for weight loss on a diet that emphasizes protein, fat or carbohydrates has not been established.  There are few studies that extend beyond 1 year.&#13;&#13;In a study, 811 overweight adults were assigned to one of four diets;  the targeted percentages of energy derived from fat, protein, and carbohydrates in the four diets were 20, 15, and 65%, 20, 25, and 55%, 40, 15 and 45% and 40, 25, and 35%.  The diets consisted of similar foods and met guidelines for cardiovascular health.  Participants were offered group and individual instructional sessions for 2 years.&#13;&#13;At 6 months, participants of each diet had lost an average of 6 kg, and began to regain after 12 months.  By 2 years, weight loss remained similar in those assigned 15% &amp; 25% protein; 20% &amp; 40% fat; 65% &amp; 35% carbohydrates.  Satisfaction with the diet, and attendance at sessions were similar for all diets.  Attendance at sessions was strongly associated with weight loss.  Lipid related risk factors and fasting insulin levels improved.&#13;&#13;Regardless of micronutrient emphasis, diets result in meaningful weight loss.</FreeText></Answer></QuestionFormAnswers>",2018-08-24 13:28:37+02:00,3YJ6NA41JC1FJFCMEOFVKV7XSAFPJX,Approved,2018-08-24 13:27:59+02:00,3TCFMTM8HE99A7YIWZTCVY7UVEV218,NEJMoa0804748,2018-08-24 05:27:59+02:00,0 days 00:34:54.000000000,A1B78YH6IB8K3Z,,,"{""Education"": ""High School"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1_1"": true, ""1_2"": true, ""1_3"": true, ""1_4"": true, ""1_5"": true, ""1_6"": true, ""1_7"": true, ""1_8"": true, ""2"": true, ""3_1"": true, ""3_2"": true, ""3_3"": true, ""4"": true, ""5"": false, ""6"": false, ""7"": true, ""8"": false, ""9"": false}",
2018-08-24 05:27:07+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa0804748 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>We compared the result of weight loss with four different diets. For this study we looked for adult participants who were overweight. The four diets were distributed randomly to the 811 subjects. Each diet emphasized weight loss possibilities, by distributing proteins, fats, or carbohydrates into different energy consumptions. Each one of the groups were offered group and individual instructional sessions for 2 years. All groups compared similarity in satiety, hunger, satisfaction with their diets, and group attendance. After 6 months all 4 groups seemed to share an average weight loss of 6kg, however, they began regaining the weight after 12 months. At year 2 all averaged a 3% kg weight loss. All diets showed to have improved lipid related risk factors and fasting insulin levels. End conclusion, is that all reduced calorie diets will result in meaningful weight loss, in spite of what macronutrient was emphasized.</FreeText></Answer></QuestionFormAnswers>",2018-08-24 13:47:37+02:00,33JKGHPFYDF5H26U16FVWYUJWQMMNH,Approved,2018-08-24 13:47:23+02:00,3TCFMTM8HE99A7YIWZTCVY7UVEV218,NEJMoa0804748,2018-08-24 05:47:23+02:00,0 days 00:20:16.000000000,A31ZHT1TVCFADY,,,"{""Education"": ""Some College"", ""Age"": ""24-39"", ""Gender"": ""female"", ""1_1"": true, ""1_2"": true, ""1_3"": true, ""1_4"": true, ""1_5"": true, ""1_6"": true, ""1_7"": true, ""1_8"": true, ""2"": false, ""3_1"": false, ""3_2"": true, ""3_3"": true, ""4"": true, ""5"": false, ""6"": false, ""7"": true, ""8"": false, ""9"": false}",
2018-08-25 01:18:04+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa0804748 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>A trial was conducted to see whether weight loss was better or worse depending on the percentage of fat, protein and carbohydrates consumed. Four diets were used, with the following percentages: 20% fat, 15% protein, 65% carbohydrates; 20, 25, 55; 40, 15, 45; and 40, 25, 35 respectively. Change in body weight was to be observed comparing low fat versus high fat, average protein versus high protein, and low carbohydrate versus high carbohydrate.&#13;&#13;After 6 months, participants in each diet lost an average of 6 kg, or 7% of their initial weight. After one year they began to gain weight back. After 2 years, the amount of weight lost was similar between the average protein and the high protein: 3.0 and 3.6 kg respectively. Also similar was the low fat versus the high fat: 3.3 kg. As well as the high carbohydrates versus low carbohydrates: 2.9 and 3.4 kg respectively. &#13;&#13;Therefore, reduced calorie diets resulted in weight loss no matter which nutrient they emphasized, fat, protein, or carbohydrates.</FreeText></Answer></QuestionFormAnswers>",2018-08-25 09:33:38+02:00,3F1567XTNXQBDF0SSP37V6J41BOQ9D,Approved,2018-08-25 09:33:15+02:00,3TCFMTM8HE99A7YIWZTCVY7UVEV218,NEJMoa0804748,2018-08-25 01:33:15+02:00,0 days 00:15:11.000000000,A122XBTHLAFX51,,,"{""Education"": ""College"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1_1"": true, ""1_2"": true, ""1_3"": true, ""1_4"": true, ""1_5"": true, ""1_6"": false, ""1_7"": true, ""1_8"": true, ""2"": true, ""3_1"": true, ""3_2"": true, ""3_3"": true, ""4"": false, ""5"": true, ""6"": false, ""7"": true, ""8"": false, ""9"": false}",
